text,label,label_id,split
W tej chwili ostatnio bardzo jestem przygnębiona kiedy wszystko się sypie; chciałbym tylko odpocząć.,sadness,4,train
"Szczerze mówiąc jestem wściekły gdy ktoś mnie ignoruje, a przez to zaraz wybuchnę. Zostało to ze mną na długo.",anger,0,val
"Szczerze mówiąc cieszę się po rozmowie z przyjacielem, a przez to wszystko wydaje się prostsze.",joy,3,val
"Na uczelni autentycznie jestem zniesmaczony, po wejściu do brudnej łazienki, dlatego aż odechciewa mi się jeść. Wciąż do tego wracam myślami.",disgust,1,train
Teraz wyjątkowo czuję radość po zdanym egzaminie. Dzisiaj świat wygląda lepiej.,joy,3,train
"Szczerze mówiąc to mnie obrzydza kiedy czuję ten zapach, a przez to nie mogę na to patrzeć.",disgust,1,train
"Dziś niesamowicie czuję wstręt, po przeczytaniu tych obrzydliwych komentarzy, dlatego mam ciarki na plecach. Nosi mnie po tej sytuacji.",disgust,1,train
W pracy w tej sytuacji strasznie jestem przerażona przed odrzuceniem; serce bije mi szybciej.,fear,2,train
Na uczelni po tym wszystkim jest mi lekko gdy dostałam dobrą wiadomość i aż chce się żyć.,joy,3,train
"W pracy jestem wściekły przez ten bałagan, a przez to nie mogę tego spokojnie słuchać. Nosi mnie po tej sytuacji.",anger,0,test
"W pracy dziś wyjątkowo mam obniżony nastrój po kłótni z bliską osobą, bo ten dzień mnie przytłacza.",sadness,4,train
Dziś dziś trochę jest mi niedobrze po wejściu do brudnej łazienki; nie mogę na to patrzeć.,disgust,1,test
"Dziś po tym wszystkim bardzo jestem spięty przed ważną rozmową, gdy czuję, że coś złego może się stać. Nosi mnie po tej sytuacji.",fear,2,train
W tej chwili w tej sytuacji bardzo mam świetny nastrój po zdanym egzaminie; aż chce się żyć.,joy,3,train
Szczerze mówiąc w tej sytuacji naprawdę to mnie obrzydza na myśl o tym zachowaniu; chcę natychmiast wyjść. To było dziś dla mnie bardzo wyraźne.,disgust,1,train
"Na uczelni szczerze jest mi bardzo ciężko, po nieudanym egzaminie, dlatego nie mam na nic siły.",sadness,4,val
W domu ostatnio cieszę się po sukcesie w pracy i mam energię do działania. To było dziś dla mnie bardzo wyraźne.,joy,3,train
Wieczorem ostatnio bardzo mam dość kiedy ktoś narusza moje granice; czuję napięcie w całym ciele.,anger,0,train
W pracy w tej sytuacji jest mi smutno po złej wiadomości i nie widzę dziś nic dobrego.,sadness,4,train
Po południu ja jestem szczęśliwa po rozmowie z przyjacielem i to był piękny dzień. Trudno mi to zignorować.,joy,3,train
Od rana dziś naprawdę boję się na myśl o tej sytuacji; nie mogę się rozluźnić. To mocno wpływa na mój nastrój.,fear,2,val
"Teraz dziś głęboko mam ciężkie serce gdy pada deszcz i siedzę sam, bo trudno mi się skupić.",sadness,4,val
Od rana ostatnio jestem szczęśliwa po spacerze nad rzeką i to był piękny dzień. Nie mogę przestać o tym myśleć.,joy,3,train
"Szczerze mówiąc ja strasznie mam silny niesmak po zobaczeniu brudu w kuchni, gdy chcę natychmiast wyjść.",disgust,1,train
Po południu w tej sytuacji trochę jestem zaskoczony gdy zobaczyłem prezent; aż zaniemówiłem. To siedzi we mnie od kilku godzin.,surprise,5,train
W domu w tej sytuacji strasznie jestem zirytowana po bezsensownej uwadze; tracę cierpliwość. Nie mogę przestać o tym myśleć.,anger,0,val
"Dziś bardzo mam świetny nastrój, po rozmowie z przyjacielem, dlatego dzisiaj świat wygląda lepiej. Ta sytuacja nadal we mnie pracuje.",joy,3,test
W tej chwili jestem zachwycony po komplementach od bliskich. Aż chce się żyć. Mam to w głowie przez cały dzień.,joy,3,train
Po południu dziś jestem spięta na myśl o tej sytuacji i serce bije mi szybciej.,fear,2,train
W domu szczerze ale niespodzianka po tej propozycji i to wywróciło mój plan dnia.,surprise,5,train
W domu w tej sytuacji jestem zaskoczona gdy zobaczyłam prezent i to całkowicie zmienia sytuację. Wciąż do tego wracam myślami.,surprise,5,train
Na uczelni trochę jestem przygnębiona po rozstaniu. Trudno mi się skupić.,sadness,4,train
"Szczerze mówiąc bardzo jestem przerażona, przed rozmową kwalifikacyjną, dlatego czuję, że coś złego może się stać. Ta sytuacja nadal we mnie pracuje.",fear,2,train
"W domu szczerze wyjątkowo mam silny niesmak gdy ktoś mlaska przy stole, ponieważ nie mogę na to patrzeć. To było dziś dla mnie bardzo wyraźne.",disgust,1,test
Dziś ostatnio jestem zdumiony po reakcji prowadzącego i wciąż próbuję to zrozumieć. Trudno mi to zignorować.,surprise,5,val
Teraz ostatnio jestem przerażony przed wystąpieniem publicznym i mam napięte mięśnie.,fear,2,train
"Szczerze mówiąc jestem zachwycona po spotkaniu z rodziną, a przez to czuję wdzięczność i spokój.",joy,3,train
Dziś w tej sytuacji mam obniżony nastrój gdy czuję się samotnie i mam ochotę zniknąć na chwilę.,sadness,4,test
Wieczorem to było nieoczekiwane gdy zobaczyłem prezent. Tego się nie spodziewałem. To siedzi we mnie od kilku godzin.,surprise,5,train
Po południu w tej sytuacji wyjątkowo czuję wstręt po zobaczeniu brudu w kuchni; to jest odpychające.,disgust,1,train
"Po południu jest mi bardzo ciężko kiedy wszystko się sypie, a przez to nie mam na nic siły.",sadness,4,train
Teraz ostatnio wyjątkowo jestem zniesmaczona na widok spleśniałego chleba; nie mogę na to patrzeć. Zostało to ze mną na długo.,disgust,1,train
W domu trochę jestem zaskoczona gdy zobaczyłem prezent. Wciąż próbuję to zrozumieć.,surprise,5,train
"Dziś mam ciężkie serce po stracie ważnej okazji, a przez to wszystko wydaje się szare.",sadness,4,train
"Od rana czuję strach gdy słyszę dziwne dźwięki w nocy, a przez to ciągle myślę o najgorszym.",fear,2,test
Dziś trochę jest mi niedobrze kiedy czuję ten zapach. To jest odpychające.,disgust,1,train
"W tej chwili w tej sytuacji bardzo to mnie obrzydza na widok spleśniałego chleba, gdy mam ciarki na plecach.",disgust,1,train
Od rana dziś trochę cieszę się po miłym telefonie; ten moment jest cudowny. Zostało to ze mną na długo.,joy,3,val
"Na uczelni naprawdę ale niespodzianka, po wynikach egzaminu, dlatego mam szeroko otwarte oczy.",surprise,5,val
"W pracy niesamowicie czuję radość, kiedy świeci słońce, dlatego wszystko wydaje się prostsze. Mam to w głowie przez cały dzień.",joy,3,train
"W domu aż mnie trzęsie gdy system znowu nie działa, a przez to nie mogę tego spokojnie słuchać. Ta sytuacja nadal we mnie pracuje.",anger,0,train
"W pracy w tej sytuacji bardzo czuję strach gdy słyszę dziwne dźwięki w nocy, i nie umiem przestać się martwić.",fear,2,train
"W tej chwili dziś bardzo czuję pustkę gdy czuję się samotnie, bo trudno mi się skupić. Trudno mi to zignorować.",sadness,4,test
Wieczorem naprawdę czuję strach przed wystąpieniem publicznym. Ciągle myślę o najgorszym. To było dziś dla mnie bardzo wyraźne.,fear,2,train
W pracy dziś aż mnie trzęsie kiedy ktoś narusza moje granice i tracę cierpliwość.,anger,0,val
"W domu bardzo jestem zaskoczona, po wynikach egzaminu, dlatego tego się nie spodziewałem. To siedzi we mnie od kilku godzin.",surprise,5,train
"Szczerze mówiąc czuję złość kiedy ktoś narusza moje granice, a przez to mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
"W pracy strasznie jest mi niedobrze, gdy ktoś mlaska przy stole, dlatego muszę odwrócić wzrok.",disgust,1,train
W tej chwili szczerze wyjątkowo mam odruch cofania na widok spleśniałego chleba; mam ciarki na plecach.,disgust,1,train
W pracy ja cieszę się po spacerze nad rzeką i aż chce się żyć.,joy,3,train
"Na uczelni wyjątkowo jestem zniesmaczona, kiedy czuję ten zapach, dlatego to jest odpychające. Ta sytuacja nadal we mnie pracuje.",disgust,1,val
Na uczelni po tym wszystkim jest mi niedobrze na widok spleśniałego chleba i chcę natychmiast wyjść. Wciąż do tego wracam myślami.,disgust,1,train
W tej chwili naprawdę jest mi niedobrze po wejściu do brudnej łazienki. Aż odechciewa mi się jeść. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
W domu ostatnio strasznie nie mogę uwierzyć gdy zobaczyłam prezent; mam szeroko otwarte oczy. To mocno wpływa na mój nastrój.,surprise,5,train
"W pracy ja niesamowicie mam dość gdy system znowu nie działa, kiedy to przekracza wszelkie granice.",anger,0,test
"Od rana czuję wstręt po wejściu do brudnej łazienki, a przez to mam ciarki na plecach. To było dziś dla mnie bardzo wyraźne.",disgust,1,test
Szczerze mówiąc ostatnio jestem szczęśliwa gdy dostałem dobrą wiadomość i to był piękny dzień.,joy,3,test
Na uczelni w tej sytuacji czuję strach przed wystąpieniem publicznym i nie umiem przestać się martwić.,fear,2,train
Teraz ja naprawdę czuję wstręt gdy widzę robaki w piwnicy; aż odechciewa mi się jeść. Trudno mi to zignorować.,disgust,1,train
"Dziś w tej sytuacji wyjątkowo czuję strach kiedy nie mam kontroli nad tym, co się dzieje; ciągle myślę o najgorszym. To było dziś dla mnie bardzo wyraźne.",fear,2,train
Dziś w tej sytuacji wyjątkowo jestem spięty na myśl o tej sytuacji; serce bije mi szybciej.,fear,2,train
Po południu naprawdę jestem zachwycona po rozmowie z przyjacielem. To był piękny dzień. To siedzi we mnie od kilku godzin.,joy,3,train
Dziś szczerze jestem przerażona przed rozmową kwalifikacyjną i trudno mi oddychać spokojnie. Mam to w głowie przez cały dzień.,fear,2,val
Od rana szczerze naprawdę jest mi bardzo ciężko po złej wiadomości; mam ochotę zniknąć na chwilę. Nie mogę przestać o tym myśleć.,sadness,4,test
W pracy wyjątkowo jestem przerażony przed wynikami badań. Serce bije mi szybciej. To było dziś dla mnie bardzo wyraźne.,fear,2,train
Szczerze mówiąc dziś jestem szczęśliwa po spacerze nad rzeką i ten moment jest cudowny. Nosi mnie po tej sytuacji.,joy,3,val
"Teraz w tej sytuacji strasznie jestem zniesmaczony na myśl o tym zachowaniu, i muszę odwrócić wzrok. Zostało to ze mną na długo.",disgust,1,train
"Od rana jestem zniesmaczona na widok zepsutego jedzenia, a przez to to jest odpychające.",disgust,1,train
"Od rana autentycznie jestem zniesmaczony, po wejściu do brudnej łazienki, dlatego nie mogę na to patrzeć. Nosi mnie po tej sytuacji.",disgust,1,test
"W tej chwili jest mi lekko po miłym telefonie, a przez to mam ochotę świętować.",joy,3,test
"Dziś szczerze jestem zaskoczona, po tym, co dziś usłyszałem, dlatego tego się nie spodziewałem.",surprise,5,train
Po południu bardzo jestem przygnębiony po rozstaniu. Chciałbym tylko odpocząć.,sadness,4,train
"W pracy mam świetny nastrój po miłym telefonie, a przez to to był piękny dzień. To było dziś dla mnie bardzo wyraźne.",joy,3,train
Szczerze mówiąc ostatnio mam obniżony nastrój po trudnym dniu na uczelni i chciałbym tylko odpocząć. To było dziś dla mnie bardzo wyraźne.,sadness,4,test
Dziś bardzo nie mogę uwierzyć po nagłym telefonie. Tego się nie spodziewałem.,surprise,5,train
"Po południu wyjątkowo jest mi lekko, po rozmowie z przyjacielem, dlatego mam energię do działania. Nie mogę przestać o tym myśleć.",joy,3,train
Wieczorem trochę jestem zniesmaczony po zobaczeniu brudu w kuchni. Muszę odwrócić wzrok.,disgust,1,train
"W domu jestem wściekły gdy ktoś zrzuca na mnie winę, a przez to to jest po prostu nie do przyjęcia. Nosi mnie po tej sytuacji.",anger,0,train
"Szczerze mówiąc ja totalnie to było nieoczekiwane po tej propozycji, kiedy to całkowicie zmienia sytuację. Trudno mi to zignorować.",surprise,5,train
"W domu coraz bardziej jestem przerażony, przed odrzuceniem, dlatego ciągle myślę o najgorszym, ta sytuacja nadal we mnie pracuje.",fear,2,val
W pracy dziś jestem zaskoczony po tej wiadomości i aż zaniemówiłem.,surprise,5,train
W pracy trochę mam obniżony nastrój po nieudanym egzaminie. Mam ochotę zniknąć na chwilę. To siedzi we mnie od kilku godzin.,sadness,4,train
W tej chwili ostatnio mam lęk przed rozmową kwalifikacyjną i serce bije mi szybciej.,fear,2,train
Wieczorem po tym wszystkim jestem zdumiona po reakcji prowadzącego i tego się nie spodziewałem. To siedzi we mnie od kilku godzin.,surprise,5,test
"Szczerze mówiąc bardzo mam lęk, przed rozmową kwalifikacyjną, dlatego nie umiem przestać się martwić. Trudno mi to zignorować.",fear,2,train
Szczerze mówiąc naprawdę jest mi smutno gdy pada deszcz i siedzę sam. Chciałbym tylko odpocząć.,sadness,4,train
"W domu ja jestem spięty kiedy nie mam kontroli nad tym, co się dzieje i nie umiem przestać się martwić.",fear,2,train
"Dziś ostatnio szczerze jestem przygnębiony kiedy wszystko się sypie, gdy ten dzień mnie przytłacza.",sadness,4,train
Wieczorem trochę jest mi bardzo ciężko po odrzuceniu mojego projektu. Mam ochotę zniknąć na chwilę.,sadness,4,train
"W domu naprawdę czuję smutek, po rozstaniu, dlatego jest mi ciężko ruszyć dalej. Zostało to ze mną na długo.",sadness,4,train
"W pracy ale niespodzianka po wynikach egzaminu, a przez to mam szeroko otwarte oczy.",surprise,5,val
Na uczelni po tym wszystkim czuję wstręt na myśl o tym zachowaniu i chcę natychmiast wyjść. Wciąż do tego wracam myślami.,disgust,1,train
"Dziś jestem zdumiony po tym, co dziś usłyszałem, a przez to tego się nie spodziewałem.",surprise,5,test
"Teraz jestem zaskoczony po reakcji prowadzącego, a przez to aż zaniemówiłem.",surprise,5,val
Szczerze mówiąc w tej sytuacji gotuję się w środku gdy ktoś mnie ignoruje; to jest po prostu nie do przyjęcia. Zostało to ze mną na długo.,anger,0,train
Na uczelni szczerze strasznie czuję pustkę po odrzuceniu mojego projektu; chciałbym tylko odpocząć.,sadness,4,train
W domu ostatnio jestem zły przez ten bałagan i mam ochotę powiedzieć kilka mocnych słów.,anger,0,train
"Teraz mam dość gdy system znowu nie działa, a przez to tracę cierpliwość. Nie mogę przestać o tym myśleć.",anger,0,test
"W pracy mam odruch cofania po wejściu do brudnej łazienki, a przez to chcę natychmiast wyjść. To było dziś dla mnie bardzo wyraźne.",disgust,1,train
"W tej chwili w tej sytuacji autentycznie to mnie obrzydza na widok zepsutego jedzenia, i sam zapach mnie odrzuca. Ta sytuacja nadal we mnie pracuje.",disgust,1,val
W domu ostatnio czuję radość kiedy wszystko dziś działa i wszystko wydaje się prostsze.,joy,3,train
"Na uczelni dziś strasznie to mnie obrzydza kiedy czuję ten zapach, bo chcę natychmiast wyjść.",disgust,1,train
"Wieczorem cieszę się po komplementach od bliskich, a przez to ten moment jest cudowny.",joy,3,train
"Wieczorem czuję smutek po nieudanym egzaminie, a przez to trudno mi się skupić.",sadness,4,val
"Wieczorem dziś bardzo czuję złość po niesprawiedliwej ocenie, kiedy zaraz wybuchnę. Wciąż do tego wracam myślami.",anger,0,val
"W tej chwili mam dość po kolejnym spóźnieniu prowadzącego, a przez to tracę cierpliwość.",anger,0,train
"W pracy szczerze jestem szczęśliwy, gdy dostałam dobrą wiadomość, dlatego mam ochotę świętować.",joy,3,test
Od rana dziś jest mi lekko po spotkaniu z rodziną i to był piękny dzień. Zostało to ze mną na długo.,joy,3,train
"Od rana kompletnie ale niespodzianka, po tym, co dziś usłyszałem, dlatego mam szeroko otwarte oczy. Trudno mi to zignorować.",surprise,5,train
Dziś ostatnio boję się przed odrzuceniem i ciągle myślę o najgorszym.,fear,2,train
"Wieczorem naprawdę jestem zaskoczony, po reakcji prowadzącego, dlatego aż zaniemówiłem.",surprise,5,train
"W pracy ale niespodzianka po nagłym telefonie, a przez to mam szeroko otwarte oczy.",surprise,5,train
"Na uczelni po tym wszystkim bardzo jest mi niedobrze gdy ktoś mlaska przy stole, ponieważ to jest odpychające.",disgust,1,val
Dziś dziś czuję strach przed jutrzejszym egzaminem i trudno mi oddychać spokojnie.,fear,2,test
W pracy ja trochę czuję pustkę gdy nikt nie odpisuje; nie mam na nic siły.,sadness,4,train
"Od rana szczerze jestem spięta kiedy nie mam kontroli nad tym, co się dzieje i serce bije mi szybciej. Mam to w głowie przez cały dzień.",fear,2,train
Wieczorem trochę jest mi smutno gdy nikt nie odpisuje. Trudno mi się skupić. Trudno mi to zignorować.,sadness,4,train
Dziś dziś jestem wściekła po bezsensownej uwadze i tracę cierpliwość. Nosi mnie po tej sytuacji.,anger,0,train
W domu trochę jestem zdumiony kiedy drzwi nagle się otworzyły. Wciąż próbuję to zrozumieć.,surprise,5,test
